INPUT_TABLE,,,
Variable ID,,,
IncomeElasticity,,,
,,,
region,energy.final.demand,year,income.elasticity
GJ,Cement,2045,0.341890085
GJ,Cement,2050,0.281690141
GJ,Cement,2055,0.239235822
GJ,Cement,2060,0.201944866
GJ,Cement,2065,0.189323313
GJ,Cement,2070,0.17842288
GJ,Cement,2075,0.167522446
GJ,Cement,2080,0.157769427
GJ,Cement,2085,0.148590115
GJ,Cement,2090,0.146868994
GJ,Cement,2095,0.144574166
GJ,Cement,2100,0.142279338
HP,Cement,2015,1.42
HP,Cement,2020,1.278642534
HP,Cement,2025,1.053499388
HP,Cement,2030,0.867999407
HP,Cement,2035,0.715162229
HP,Cement,2040,0.589236593
HP,Cement,2045,0.485483921
HP,Cement,2050,0.4
HP,Cement,2055,0.339714867
HP,Cement,2060,0.28676171
HP,Cement,2065,0.268839104
HP,Cement,2070,0.253360489
HP,Cement,2075,0.237881874
HP,Cement,2080,0.224032586
HP,Cement,2085,0.210997963
HP,Cement,2090,0.208553972
HP,Cement,2095,0.205295316
HP,Cement,2100,0.20203666
HR,Cement,2015,1.42
HR,Cement,2020,1.278642534
HR,Cement,2025,1.053499388
HR,Cement,2030,0.867999407
HR,Cement,2035,0.715162229
HR,Cement,2040,0.589236593
HR,Cement,2045,0.485483921
HR,Cement,2050,0.4
HR,Cement,2055,0.339714867
HR,Cement,2060,0.28676171
HR,Cement,2065,0.268839104
HR,Cement,2070,0.253360489
HR,Cement,2075,0.237881874
HR,Cement,2080,0.224032586
HR,Cement,2085,0.210997963
HR,Cement,2090,0.208553972
HR,Cement,2095,0.205295316
HR,Cement,2100,0.20203666
JH,Cement,2015,1.42
JH,Cement,2020,1.278642534
JH,Cement,2025,1.053499388
JH,Cement,2030,0.867999407
JH,Cement,2035,0.715162229
JH,Cement,2040,0.589236593
JH,Cement,2045,0.485483921
JH,Cement,2050,0.4
JH,Cement,2055,0.339714867
JH,Cement,2060,0.28676171
JH,Cement,2065,0.268839104
JH,Cement,2070,0.253360489
JH,Cement,2075,0.237881874
JH,Cement,2080,0.224032586
JH,Cement,2085,0.210997963
JH,Cement,2090,0.208553972
JH,Cement,2095,0.205295316
JH,Cement,2100,0.20203666
JK,Cement,2015,1.42
JK,Cement,2020,1.278642534
JK,Cement,2025,1.053499388
JK,Cement,2030,0.867999407
JK,Cement,2035,0.715162229
JK,Cement,2040,0.589236593
JK,Cement,2045,0.485483921
JK,Cement,2050,0.4
JK,Cement,2055,0.339714867
JK,Cement,2060,0.28676171
JK,Cement,2065,0.268839104
JK,Cement,2070,0.253360489
JK,Cement,2075,0.237881874
JK,Cement,2080,0.224032586
JK,Cement,2085,0.210997963
JK,Cement,2090,0.208553972
JK,Cement,2095,0.205295316
JK,Cement,2100,0.20203666
KA,Cement,2015,1.48
KA,Cement,2020,1.332669683
KA,Cement,2025,1.098013447
KA,Cement,2030,0.904675438
KA,Cement,2035,0.745380351
KA,Cement,2040,0.614133914
KA,Cement,2045,0.505997326
KA,Cement,2050,0.416901408
KA,Cement,2055,0.354069016
KA,Cement,2060,0.298878402
KA,Cement,2065,0.280198503
KA,Cement,2070,0.264065862
KA,Cement,2075,0.247933221
KA,Cement,2080,0.233498752
KA,Cement,2085,0.21991337
KA,Cement,2090,0.217366112
KA,Cement,2095,0.213969766
KA,Cement,2100,0.21057342
KL,Cement,2015,1.42
KL,Cement,2020,1.278642534
KL,Cement,2025,1.053499388
KL,Cement,2030,0.867999407
KL,Cement,2035,0.715162229
KL,Cement,2040,0.589236593
KL,Cement,2045,0.485483921
KL,Cement,2050,0.4
KL,Cement,2055,0.339714867
KL,Cement,2060,0.28676171
KL,Cement,2065,0.268839104
KL,Cement,2070,0.253360489
KL,Cement,2075,0.237881874
KL,Cement,2080,0.224032586
KL,Cement,2085,0.210997963
KL,Cement,2090,0.208553972
KL,Cement,2095,0.205295316
KL,Cement,2100,0.20203666
LA,Cement,2015,1.42
LA,Cement,2020,1.278642534
LA,Cement,2025,1.053499388
LA,Cement,2030,0.867999407
LA,Cement,2035,0.715162229
LA,Cement,2040,0.589236593
LA,Cement,2045,0.485483921
LA,Cement,2050,0.4
LA,Cement,2055,0.339714867
LA,Cement,2060,0.28676171
LA,Cement,2065,0.268839104
LA,Cement,2070,0.253360489
LA,Cement,2075,0.237881874
LA,Cement,2080,0.224032586
LA,Cement,2085,0.210997963
LA,Cement,2090,0.208553972
LA,Cement,2095,0.205295316
LA,Cement,2100,0.20203666
LD,Cement,2015,1.42
LD,Cement,2020,1.278642534
LD,Cement,2025,1.053499388
LD,Cement,2030,0.867999407
LD,Cement,2035,0.715162229
LD,Cement,2040,0.589236593
LD,Cement,2045,0.485483921
LD,Cement,2050,0.4
LD,Cement,2055,0.339714867
LD,Cement,2060,0.28676171
LD,Cement,2065,0.268839104
LD,Cement,2070,0.253360489
LD,Cement,2075,0.237881874
LD,Cement,2080,0.224032586
LD,Cement,2085,0.210997963
LD,Cement,2090,0.208553972
LD,Cement,2095,0.205295316
LD,Cement,2100,0.20203666
MH,Cement,2015,1.48
MH,Cement,2020,1.332669683
MH,Cement,2025,1.098013447
MH,Cement,2030,0.904675438
MH,Cement,2035,0.745380351
MH,Cement,2040,0.614133914
MH,Cement,2045,0.505997326
MH,Cement,2050,0.416901408
MH,Cement,2055,0.354069016
MH,Cement,2060,0.298878402
MH,Cement,2065,0.280198503
MH,Cement,2070,0.264065862
MH,Cement,2075,0.247933221
MH,Cement,2080,0.233498752
MH,Cement,2085,0.21991337
MH,Cement,2090,0.217366112
MH,Cement,2095,0.213969766
MH,Cement,2100,0.21057342
ML,Cement,2015,1.42
ML,Cement,2020,1.278642534
ML,Cement,2025,1.053499388
ML,Cement,2030,0.867999407
ML,Cement,2035,0.715162229
ML,Cement,2040,0.589236593
ML,Cement,2045,0.485483921
ML,Cement,2050,0.4
ML,Cement,2055,0.339714867
ML,Cement,2060,0.28676171
ML,Cement,2065,0.268839104
ML,Cement,2070,0.253360489
ML,Cement,2075,0.237881874
ML,Cement,2080,0.224032586
ML,Cement,2085,0.210997963
ML,Cement,2090,0.208553972
ML,Cement,2095,0.205295316
ML,Cement,2100,0.20203666
MN,Cement,2015,1.42
MN,Cement,2020,1.278642534
MN,Cement,2025,1.053499388
MN,Cement,2030,0.867999407
MN,Cement,2035,0.715162229
MN,Cement,2040,0.589236593
MN,Cement,2045,0.485483921
MN,Cement,2050,0.4
MN,Cement,2055,0.339714867
MN,Cement,2060,0.28676171
MN,Cement,2065,0.268839104
MN,Cement,2070,0.253360489
MN,Cement,2075,0.237881874
MN,Cement,2080,0.224032586
MN,Cement,2085,0.210997963
MN,Cement,2090,0.208553972
MN,Cement,2095,0.205295316
MN,Cement,2100,0.20203666
MP,Cement,2015,1.42
MP,Cement,2020,1.278642534
MP,Cement,2025,1.053499388
MP,Cement,2030,0.867999407
MP,Cement,2035,0.715162229
MP,Cement,2040,0.589236593
MP,Cement,2045,0.485483921
MP,Cement,2050,0.4
MP,Cement,2055,0.339714867
MP,Cement,2060,0.28676171
MP,Cement,2065,0.268839104
MP,Cement,2070,0.253360489
MP,Cement,2075,0.237881874
MP,Cement,2080,0.224032586
MP,Cement,2085,0.210997963
MP,Cement,2090,0.208553972
MP,Cement,2095,0.205295316
MP,Cement,2100,0.20203666
MZ,Cement,2015,1.42
MZ,Cement,2020,1.278642534
MZ,Cement,2025,1.053499388
MZ,Cement,2030,0.867999407
MZ,Cement,2035,0.715162229
MZ,Cement,2040,0.589236593
MZ,Cement,2045,0.485483921
MZ,Cement,2050,0.4
MZ,Cement,2055,0.339714867
MZ,Cement,2060,0.28676171
MZ,Cement,2065,0.268839104
MZ,Cement,2070,0.253360489
MZ,Cement,2075,0.237881874
MZ,Cement,2080,0.224032586
MZ,Cement,2085,0.210997963
MZ,Cement,2090,0.208553972
MZ,Cement,2095,0.205295316
MZ,Cement,2100,0.20203666
NL,Cement,2015,1.42
NL,Cement,2020,1.278642534
NL,Cement,2025,1.053499388
NL,Cement,2030,0.867999407
NL,Cement,2035,0.715162229
NL,Cement,2040,0.589236593
NL,Cement,2045,0.485483921
NL,Cement,2050,0.4
NL,Cement,2055,0.339714867
NL,Cement,2060,0.28676171
NL,Cement,2065,0.268839104
NL,Cement,2070,0.253360489
NL,Cement,2075,0.237881874
NL,Cement,2080,0.224032586
NL,Cement,2085,0.210997963
NL,Cement,2090,0.208553972
NL,Cement,2095,0.205295316
NL,Cement,2100,0.20203666
OD,Cement,2015,1.42
OD,Cement,2020,1.278642534
OD,Cement,2025,1.053499388
OD,Cement,2030,0.867999407
OD,Cement,2035,0.715162229
OD,Cement,2040,0.589236593
OD,Cement,2045,0.485483921
OD,Cement,2050,0.4
OD,Cement,2055,0.339714867
OD,Cement,2060,0.28676171
OD,Cement,2065,0.268839104
OD,Cement,2070,0.253360489
OD,Cement,2075,0.237881874
OD,Cement,2080,0.224032586
OD,Cement,2085,0.210997963
OD,Cement,2090,0.208553972
OD,Cement,2095,0.205295316
OD,Cement,2100,0.20203666
PB,Cement,2015,1.42
PB,Cement,2020,1.278642534
PB,Cement,2025,1.053499388
PB,Cement,2030,0.867999407
PB,Cement,2035,0.715162229
PB,Cement,2040,0.589236593
PB,Cement,2045,0.485483921
PB,Cement,2050,0.4
PB,Cement,2055,0.339714867
PB,Cement,2060,0.28676171
PB,Cement,2065,0.268839104
PB,Cement,2070,0.253360489
PB,Cement,2075,0.237881874
PB,Cement,2080,0.224032586
PB,Cement,2085,0.210997963
PB,Cement,2090,0.208553972
PB,Cement,2095,0.205295316
PB,Cement,2100,0.20203666
PC,Cement,2015,1.42
PC,Cement,2020,1.278642534
PC,Cement,2025,1.053499388
PC,Cement,2030,0.867999407
PC,Cement,2035,0.715162229
PC,Cement,2040,0.589236593
PC,Cement,2045,0.485483921
PC,Cement,2050,0.4
PC,Cement,2055,0.339714867
PC,Cement,2060,0.28676171
PC,Cement,2065,0.268839104
PC,Cement,2070,0.253360489
PC,Cement,2075,0.237881874
PC,Cement,2080,0.224032586
PC,Cement,2085,0.210997963
PC,Cement,2090,0.208553972
PC,Cement,2095,0.205295316
PC,Cement,2100,0.20203666
RJ,Cement,2015,1.42
RJ,Cement,2020,1.278642534
RJ,Cement,2025,1.053499388
RJ,Cement,2030,0.867999407
RJ,Cement,2035,0.715162229
RJ,Cement,2040,0.589236593
RJ,Cement,2045,0.485483921
RJ,Cement,2050,0.4
RJ,Cement,2055,0.339714867
RJ,Cement,2060,0.28676171
RJ,Cement,2065,0.268839104
RJ,Cement,2070,0.253360489
RJ,Cement,2075,0.237881874
RJ,Cement,2080,0.224032586
RJ,Cement,2085,0.210997963
RJ,Cement,2090,0.208553972
RJ,Cement,2095,0.205295316
RJ,Cement,2100,0.20203666
SK,Cement,2015,1.42
SK,Cement,2020,1.278642534
SK,Cement,2025,1.053499388
SK,Cement,2030,0.867999407
SK,Cement,2035,0.715162229
SK,Cement,2040,0.589236593
SK,Cement,2045,0.485483921
SK,Cement,2050,0.4
SK,Cement,2055,0.339714867
SK,Cement,2060,0.28676171
SK,Cement,2065,0.268839104
SK,Cement,2070,0.253360489
SK,Cement,2075,0.237881874
SK,Cement,2080,0.224032586
SK,Cement,2085,0.210997963
SK,Cement,2090,0.208553972
SK,Cement,2095,0.205295316
SK,Cement,2100,0.20203666
TN,Cement,2015,1.35
TN,Cement,2020,1.21561086
TN,Cement,2025,1.00156632
TN,Cement,2030,0.825210704
TN,Cement,2035,0.679907753
TN,Cement,2040,0.560189719
TN,Cement,2045,0.461551615
TN,Cement,2050,0.38028169
TN,Cement,2055,0.322968359
TN,Cement,2060,0.272625569
TN,Cement,2065,0.255586472
TN,Cement,2070,0.240870887
TN,Cement,2075,0.226155303
TN,Cement,2080,0.212988726
TN,Cement,2085,0.200596655
TN,Cement,2090,0.198273142
TN,Cement,2095,0.195175124
TN,Cement,2100,0.192077106
TR,Cement,2015,1.42
TR,Cement,2020,1.278642534
TR,Cement,2025,1.053499388
TR,Cement,2030,0.867999407
TR,Cement,2035,0.715162229
TR,Cement,2040,0.589236593
TR,Cement,2045,0.485483921
TR,Cement,2050,0.4
TR,Cement,2055,0.339714867
TR,Cement,2060,0.28676171
TR,Cement,2065,0.268839104
TR,Cement,2070,0.253360489
TR,Cement,2075,0.237881874
TR,Cement,2080,0.224032586
TR,Cement,2085,0.210997963
TR,Cement,2090,0.208553972
TR,Cement,2095,0.205295316
TR,Cement,2100,0.20203666
TS,Cement,2015,1.32
TS,Cement,2020,1.188597285
TS,Cement,2025,0.97930929
TS,Cement,2030,0.806872688
TS,Cement,2035,0.664798692
TS,Cement,2040,0.547741058
TS,Cement,2045,0.451294912
TS,Cement,2050,0.371830986
TS,Cement,2055,0.315791285
TS,Cement,2060,0.266567223
TS,Cement,2065,0.249906773
TS,Cement,2070,0.235518201
TS,Cement,2075,0.221129629
TS,Cement,2080,0.208255643
TS,Cement,2085,0.196138952
TS,Cement,2090,0.193867073
TS,Cement,2095,0.190837899
TS,Cement,2100,0.187808726
UK,Cement,2015,1.42
UK,Cement,2020,1.278642534
UK,Cement,2025,1.053499388
UK,Cement,2030,0.867999407
UK,Cement,2035,0.715162229
UK,Cement,2040,0.589236593
UK,Cement,2045,0.485483921
UK,Cement,2050,0.4
UK,Cement,2055,0.339714867
UK,Cement,2060,0.28676171
UK,Cement,2065,0.268839104
UK,Cement,2070,0.253360489
UK,Cement,2075,0.237881874
UK,Cement,2080,0.224032586
UK,Cement,2085,0.210997963
UK,Cement,2090,0.208553972
UK,Cement,2095,0.205295316
UK,Cement,2100,0.20203666
UP,Cement,2015,1.42
UP,Cement,2020,1.278642534
UP,Cement,2025,1.053499388
UP,Cement,2030,0.867999407
UP,Cement,2035,0.715162229
UP,Cement,2040,0.589236593
UP,Cement,2045,0.485483921
UP,Cement,2050,0.4
UP,Cement,2055,0.339714867
UP,Cement,2060,0.28676171
UP,Cement,2065,0.268839104
UP,Cement,2070,0.253360489
UP,Cement,2075,0.237881874
UP,Cement,2080,0.224032586
UP,Cement,2085,0.210997963
UP,Cement,2090,0.208553972
UP,Cement,2095,0.205295316
UP,Cement,2100,0.20203666
WB,Cement,2015,1.48
WB,Cement,2020,1.332669683
WB,Cement,2025,1.098013447
WB,Cement,2030,0.904675438
WB,Cement,2035,0.745380351
WB,Cement,2040,0.614133914
WB,Cement,2045,0.505997326
WB,Cement,2050,0.416901408
WB,Cement,2055,0.354069016
WB,Cement,2060,0.298878402
WB,Cement,2065,0.280198503
WB,Cement,2070,0.264065862
WB,Cement,2075,0.247933221
WB,Cement,2080,0.233498752
WB,Cement,2085,0.21991337
WB,Cement,2090,0.217366112
WB,Cement,2095,0.213969766
WB,Cement,2100,0.21057342
AN,Chem_Fert,2015,0.65
AN,Chem_Fert,2020,0.585294118
AN,Chem_Fert,2025,0.52
AN,Chem_Fert,2030,0.476470588
AN,Chem_Fert,2035,0.430588235
AN,Chem_Fert,2040,0.382941176
AN,Chem_Fert,2045,0.335294118
AN,Chem_Fert,2050,0.288823529
AN,Chem_Fert,2055,0.245294118
AN,Chem_Fert,2060,0.207058824
AN,Chem_Fert,2065,0.194117647
AN,Chem_Fert,2070,0.182941176
AN,Chem_Fert,2075,0.171764706
AN,Chem_Fert,2080,0.161764706
AN,Chem_Fert,2085,0.152352941
AN,Chem_Fert,2090,0.150588235
AN,Chem_Fert,2095,0.148235294
AN,Chem_Fert,2100,0.145882353
AP,Chem_Fert,2015,0.65
AP,Chem_Fert,2020,0.585294118
AP,Chem_Fert,2025,0.52
AP,Chem_Fert,2030,0.476470588
AP,Chem_Fert,2035,0.430588235
AP,Chem_Fert,2040,0.382941176
AP,Chem_Fert,2045,0.335294118
AP,Chem_Fert,2050,0.288823529
AP,Chem_Fert,2055,0.245294118
AP,Chem_Fert,2060,0.207058824
AP,Chem_Fert,2065,0.194117647
AP,Chem_Fert,2070,0.182941176
AP,Chem_Fert,2075,0.171764706
AP,Chem_Fert,2080,0.161764706
AP,Chem_Fert,2085,0.152352941
AP,Chem_Fert,2090,0.150588235
AP,Chem_Fert,2095,0.148235294
AP,Chem_Fert,2100,0.145882353
AR,Chem_Fert,2015,0.65
AR,Chem_Fert,2020,0.585294118
AR,Chem_Fert,2025,0.52
AR,Chem_Fert,2030,0.476470588
AR,Chem_Fert,2035,0.430588235
AR,Chem_Fert,2040,0.382941176
AR,Chem_Fert,2045,0.335294118
AR,Chem_Fert,2050,0.288823529
AR,Chem_Fert,2055,0.245294118
AR,Chem_Fert,2060,0.207058824
AR,Chem_Fert,2065,0.194117647
AR,Chem_Fert,2070,0.182941176
AR,Chem_Fert,2075,0.171764706
AR,Chem_Fert,2080,0.161764706
AR,Chem_Fert,2085,0.152352941
AR,Chem_Fert,2090,0.150588235
AR,Chem_Fert,2095,0.148235294
AR,Chem_Fert,2100,0.145882353
AS,Chem_Fert,2015,0.65
AS,Chem_Fert,2020,0.585294118
AS,Chem_Fert,2025,0.52
AS,Chem_Fert,2030,0.476470588
AS,Chem_Fert,2035,0.430588235
AS,Chem_Fert,2040,0.382941176
AS,Chem_Fert,2045,0.335294118
AS,Chem_Fert,2050,0.288823529
AS,Chem_Fert,2055,0.245294118
AS,Chem_Fert,2060,0.207058824
AS,Chem_Fert,2065,0.194117647
AS,Chem_Fert,2070,0.182941176
AS,Chem_Fert,2075,0.171764706
AS,Chem_Fert,2080,0.161764706
AS,Chem_Fert,2085,0.152352941
AS,Chem_Fert,2090,0.150588235
AS,Chem_Fert,2095,0.148235294
AS,Chem_Fert,2100,0.145882353
BR,Chem_Fert,2015,0.65
BR,Chem_Fert,2020,0.585294118
BR,Chem_Fert,2025,0.52
BR,Chem_Fert,2030,0.476470588
BR,Chem_Fert,2035,0.430588235
BR,Chem_Fert,2040,0.382941176
BR,Chem_Fert,2045,0.335294118
BR,Chem_Fert,2050,0.288823529
BR,Chem_Fert,2055,0.245294118
BR,Chem_Fert,2060,0.207058824
BR,Chem_Fert,2065,0.194117647
BR,Chem_Fert,2070,0.182941176
BR,Chem_Fert,2075,0.171764706
BR,Chem_Fert,2080,0.161764706
BR,Chem_Fert,2085,0.152352941
BR,Chem_Fert,2090,0.150588235
BR,Chem_Fert,2095,0.148235294
BR,Chem_Fert,2100,0.145882353
CG,Chem_Fert,2015,0.65
CG,Chem_Fert,2020,0.585294118
CG,Chem_Fert,2025,0.52
CG,Chem_Fert,2030,0.476470588
CG,Chem_Fert,2035,0.430588235
CG,Chem_Fert,2040,0.382941176
CG,Chem_Fert,2045,0.335294118
CG,Chem_Fert,2050,0.288823529
CG,Chem_Fert,2055,0.245294118
CG,Chem_Fert,2060,0.207058824
CG,Chem_Fert,2065,0.194117647
CG,Chem_Fert,2070,0.182941176
CG,Chem_Fert,2075,0.171764706
CG,Chem_Fert,2080,0.161764706
CG,Chem_Fert,2085,0.152352941
CG,Chem_Fert,2090,0.150588235
CG,Chem_Fert,2095,0.148235294
CG,Chem_Fert,2100,0.145882353
CH,Chem_Fert,2015,0.65
CH,Chem_Fert,2020,0.585294118
CH,Chem_Fert,2025,0.52
CH,Chem_Fert,2030,0.476470588
CH,Chem_Fert,2035,0.430588235
CH,Chem_Fert,2040,0.382941176
CH,Chem_Fert,2045,0.335294118
CH,Chem_Fert,2050,0.288823529
CH,Chem_Fert,2055,0.245294118
CH,Chem_Fert,2060,0.207058824
CH,Chem_Fert,2065,0.194117647
CH,Chem_Fert,2070,0.182941176
CH,Chem_Fert,2075,0.171764706
CH,Chem_Fert,2080,0.161764706
CH,Chem_Fert,2085,0.152352941
CH,Chem_Fert,2090,0.150588235
CH,Chem_Fert,2095,0.148235294
CH,Chem_Fert,2100,0.145882353
DD,Chem_Fert,2015,0.65
DD,Chem_Fert,2020,0.585294118
DD,Chem_Fert,2025,0.52
DD,Chem_Fert,2030,0.476470588
DD,Chem_Fert,2035,0.430588235
DD,Chem_Fert,2040,0.382941176
DD,Chem_Fert,2045,0.335294118
DD,Chem_Fert,2050,0.288823529
DD,Chem_Fert,2055,0.245294118
DD,Chem_Fert,2060,0.207058824
DD,Chem_Fert,2065,0.194117647
DD,Chem_Fert,2070,0.182941176
DD,Chem_Fert,2075,0.171764706
DD,Chem_Fert,2080,0.161764706
DD,Chem_Fert,2085,0.152352941
DD,Chem_Fert,2090,0.150588235
DD,Chem_Fert,2095,0.148235294
DD,Chem_Fert,2100,0.145882353
DL,Chem_Fert,2015,0.65
DL,Chem_Fert,2020,0.585294118
DL,Chem_Fert,2025,0.52
DL,Chem_Fert,2030,0.476470588
DL,Chem_Fert,2035,0.430588235
DL,Chem_Fert,2040,0.382941176
DL,Chem_Fert,2045,0.335294118
DL,Chem_Fert,2050,0.288823529
DL,Chem_Fert,2055,0.245294118
DL,Chem_Fert,2060,0.207058824
DL,Chem_Fert,2065,0.194117647
DL,Chem_Fert,2070,0.182941176
DL,Chem_Fert,2075,0.171764706
DL,Chem_Fert,2080,0.161764706
DL,Chem_Fert,2085,0.152352941
DL,Chem_Fert,2090,0.150588235
DL,Chem_Fert,2095,0.148235294
DL,Chem_Fert,2100,0.145882353
DN,Chem_Fert,2015,0.65
DN,Chem_Fert,2020,0.585294118
DN,Chem_Fert,2025,0.52
DN,Chem_Fert,2030,0.476470588
DN,Chem_Fert,2035,0.430588235
DN,Chem_Fert,2040,0.382941176
DN,Chem_Fert,2045,0.335294118
DN,Chem_Fert,2050,0.288823529
DN,Chem_Fert,2055,0.245294118
DN,Chem_Fert,2060,0.207058824
DN,Chem_Fert,2065,0.194117647
DN,Chem_Fert,2070,0.182941176
DN,Chem_Fert,2075,0.171764706
DN,Chem_Fert,2080,0.161764706
DN,Chem_Fert,2085,0.152352941
DN,Chem_Fert,2090,0.150588235
DN,Chem_Fert,2095,0.148235294
DN,Chem_Fert,2100,0.145882353
GA,Chem_Fert,2015,0.65
GA,Chem_Fert,2020,0.585294118
GA,Chem_Fert,2025,0.52
GA,Chem_Fert,2030,0.476470588
GA,Chem_Fert,2035,0.430588235
GA,Chem_Fert,2040,0.382941176
GA,Chem_Fert,2045,0.335294118
GA,Chem_Fert,2050,0.288823529
GA,Chem_Fert,2055,0.245294118
GA,Chem_Fert,2060,0.207058824
GA,Chem_Fert,2065,0.194117647
GA,Chem_Fert,2070,0.182941176
GA,Chem_Fert,2075,0.171764706
GA,Chem_Fert,2080,0.161764706
GA,Chem_Fert,2085,0.152352941
GA,Chem_Fert,2090,0.150588235
GA,Chem_Fert,2095,0.148235294
GA,Chem_Fert,2100,0.145882353
GJ,Chem_Fert,2015,0.65
GJ,Chem_Fert,2020,0.585294118
GJ,Chem_Fert,2025,0.52
GJ,Chem_Fert,2030,0.476470588
GJ,Chem_Fert,2035,0.430588235
GJ,Chem_Fert,2040,0.382941176
GJ,Chem_Fert,2045,0.335294118
GJ,Chem_Fert,2050,0.288823529
GJ,Chem_Fert,2055,0.245294118
GJ,Chem_Fert,2060,0.207058824
GJ,Chem_Fert,2065,0.194117647
GJ,Chem_Fert,2070,0.182941176
GJ,Chem_Fert,2075,0.171764706
GJ,Chem_Fert,2080,0.161764706
GJ,Chem_Fert,2085,0.152352941
GJ,Chem_Fert,2090,0.150588235
GJ,Chem_Fert,2095,0.148235294
GJ,Chem_Fert,2100,0.145882353
HP,Chem_Fert,2015,0.65
HP,Chem_Fert,2020,0.585294118
HP,Chem_Fert,2025,0.52
HP,Chem_Fert,2030,0.476470588
HP,Chem_Fert,2035,0.430588235
HP,Chem_Fert,2040,0.382941176
HP,Chem_Fert,2045,0.335294118
HP,Chem_Fert,2050,0.288823529
HP,Chem_Fert,2055,0.245294118
HP,Chem_Fert,2060,0.207058824
HP,Chem_Fert,2065,0.194117647
HP,Chem_Fert,2070,0.182941176
HP,Chem_Fert,2075,0.171764706
HP,Chem_Fert,2080,0.161764706
HP,Chem_Fert,2085,0.152352941
HP,Chem_Fert,2090,0.150588235
HP,Chem_Fert,2095,0.148235294
HP,Chem_Fert,2100,0.145882353
HR,Chem_Fert,2015,0.65
HR,Chem_Fert,2020,0.585294118
HR,Chem_Fert,2025,0.52
HR,Chem_Fert,2030,0.476470588
HR,Chem_Fert,2035,0.430588235
HR,Chem_Fert,2040,0.382941176
HR,Chem_Fert,2045,0.335294118
HR,Chem_Fert,2050,0.288823529
HR,Chem_Fert,2055,0.245294118
HR,Chem_Fert,2060,0.207058824
HR,Chem_Fert,2065,0.194117647
HR,Chem_Fert,2070,0.182941176
HR,Chem_Fert,2075,0.171764706
HR,Chem_Fert,2080,0.161764706
HR,Chem_Fert,2085,0.152352941
HR,Chem_Fert,2090,0.150588235
HR,Chem_Fert,2095,0.148235294
HR,Chem_Fert,2100,0.145882353
JH,Chem_Fert,2015,0.65
JH,Chem_Fert,2020,0.585294118
JH,Chem_Fert,2025,0.52
JH,Chem_Fert,2030,0.476470588
JH,Chem_Fert,2035,0.430588235
JH,Chem_Fert,2040,0.382941176
JH,Chem_Fert,2045,0.335294118
JH,Chem_Fert,2050,0.288823529
JH,Chem_Fert,2055,0.245294118
JH,Chem_Fert,2060,0.207058824
JH,Chem_Fert,2065,0.194117647
JH,Chem_Fert,2070,0.182941176
JH,Chem_Fert,2075,0.171764706
JH,Chem_Fert,2080,0.161764706
JH,Chem_Fert,2085,0.152352941
JH,Chem_Fert,2090,0.150588235
JH,Chem_Fert,2095,0.148235294
JH,Chem_Fert,2100,0.145882353
JK,Chem_Fert,2015,0.65
JK,Chem_Fert,2020,0.585294118
JK,Chem_Fert,2025,0.52
JK,Chem_Fert,2030,0.476470588
JK,Chem_Fert,2035,0.430588235
JK,Chem_Fert,2040,0.382941176
JK,Chem_Fert,2045,0.335294118
JK,Chem_Fert,2050,0.288823529
JK,Chem_Fert,2055,0.245294118
JK,Chem_Fert,2060,0.207058824
JK,Chem_Fert,2065,0.194117647
JK,Chem_Fert,2070,0.182941176
JK,Chem_Fert,2075,0.171764706
JK,Chem_Fert,2080,0.161764706
JK,Chem_Fert,2085,0.152352941
JK,Chem_Fert,2090,0.150588235
JK,Chem_Fert,2095,0.148235294
JK,Chem_Fert,2100,0.145882353
KA,Chem_Fert,2015,0.65
KA,Chem_Fert,2020,0.585294118
KA,Chem_Fert,2025,0.52
KA,Chem_Fert,2030,0.476470588
KA,Chem_Fert,2035,0.430588235
KA,Chem_Fert,2040,0.382941176
KA,Chem_Fert,2045,0.335294118
KA,Chem_Fert,2050,0.288823529
KA,Chem_Fert,2055,0.245294118
KA,Chem_Fert,2060,0.207058824
KA,Chem_Fert,2065,0.194117647
KA,Chem_Fert,2070,0.182941176
KA,Chem_Fert,2075,0.171764706
KA,Chem_Fert,2080,0.161764706
KA,Chem_Fert,2085,0.152352941
KA,Chem_Fert,2090,0.150588235
KA,Chem_Fert,2095,0.148235294
KA,Chem_Fert,2100,0.145882353
KL,Chem_Fert,2015,0.65
KL,Chem_Fert,2020,0.585294118
KL,Chem_Fert,2025,0.52
KL,Chem_Fert,2030,0.476470588
KL,Chem_Fert,2035,0.430588235
KL,Chem_Fert,2040,0.382941176
KL,Chem_Fert,2045,0.335294118
KL,Chem_Fert,2050,0.288823529
KL,Chem_Fert,2055,0.245294118
KL,Chem_Fert,2060,0.207058824
KL,Chem_Fert,2065,0.194117647
KL,Chem_Fert,2070,0.182941176
KL,Chem_Fert,2075,0.171764706
KL,Chem_Fert,2080,0.161764706
KL,Chem_Fert,2085,0.152352941
KL,Chem_Fert,2090,0.150588235
KL,Chem_Fert,2095,0.148235294
KL,Chem_Fert,2100,0.145882353
LA,Chem_Fert,2015,0.65
LA,Chem_Fert,2020,0.585294118
LA,Chem_Fert,2025,0.52
LA,Chem_Fert,2030,0.476470588
LA,Chem_Fert,2035,0.430588235
LA,Chem_Fert,2040,0.382941176
LA,Chem_Fert,2045,0.335294118
LA,Chem_Fert,2050,0.288823529
